_id,institution,campus,quarter,departmentId,departmentName,courseId,courseName,sectionsCount
26AQ9t55AKvT7KRcn,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA579,LAWA579,3
29bXEGJN9eQ9gBtPN,uw.edu,seattle,AUTUMN,LING,LING,LING269,LING269,1
2EskeQjLNvatkn7uN,uw.edu,seattle,SUMMER,MATH,MATH,MATH394,MATH394,3
2GAwKhLPszuXjiH6b,uw.edu,seattle,SUMMER,ACCTG,ACCTG,ACCTG505,ACCTG505,1
2GeBmcJhosiSu8zeG,uw.edu,seattle,SUMMER,ECON,ECON,ECON301,ECON301,1
2P2hiBcto8aLjGwgB,uw.edu,seattle,AUTUMN,FRENCH,FRENCH,FRENCH590,FRENCH590,2
2QSQmxFzDi8rvywNE,uw.edu,seattle,AUTUMN,AMATH,AMATH,AMATH522,AMATH522,1
2QpXT2EmmHHR5jGFa,uw.edu,seattle,SUMMER,EDC&I,EDC&I,EDC&I525,EDC&I525,1
2RuvEhYAhgPxEXZYo,uw.edu,seattle,SUMMER,COM,COM,COM304,COM304,1
2S9rCgeHotJJv66ZM,uw.edu,seattle,AUTUMN,SCAND,SCAND,SCAND200,SCAND200,2
2byMsNeQwjR3Toyka,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH549,ANTH549,1
2etJidSccxxhuM9fj,uw.edu,seattle,AUTUMN,CLAS,CLAS,CLAS314,CLAS314,1
2gpm6BDGGffSyFBt9,uw.edu,seattle,AUTUMN,OCEAN,OCEAN,OCEAN520,OCEAN520,1
2pyaDPNuZtPAYnfx4,uw.edu,seattle,AUTUMN,MATH,MATH,MATH574,MATH574,2
2r27npsKP8t8Lkbwx,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL423,BIOL423,1
2rYPeJmENjMzin2Zc,uw.edu,seattle,SUMMER,COM,COM,COM201,COM201,2
2xtAti7k39bwf7wE9,uw.edu,seattle,AUTUMN,PUBPOL,PUBPOL,PUBPOL519,PUBPOL519,2
2y5eFadBAE7ugEE8L,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH345,ANTH345,1
32iobgoWydN85vf7i,uw.edu,seattle,AUTUMN,NURS,NURS,NURS514,NURS514,2
33oNEfLcFsEmCvPvH,uw.edu,seattle,AUTUMN,EARLY,EARLY,EARLYSTAT100,EARLYSTAT100,1
36ucmeqbXKKhcxP77,uw.edu,seattle,SUMMER,QSCI,QSCI,QSCI291,QSCI291,1
38iX4PXkqyq9b8wMH,uw.edu,seattle,AUTUMN,AMATH,AMATH,AMATH422,AMATH422,1
3A6kzd3LxbbFMbKsk,uw.edu,seattle,SUMMER,MATH,MATH,MATH126,MATH126,6
3BfBr8QycDEcTwhX7,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM152,CHEM152,1
3DNPq76eTzC9K86T6,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB564,REHAB564,1
3E2FkBf2Z5FdEffWr,uw.edu,seattle,AUTUMN,SCAND,SCAND,SCAND155,SCAND155,1
3E6BkutQqrqmhLnNa,uw.edu,seattle,SUMMER,JSIS,JSIS,JSIS486,JSIS486,1
3Kahzzt3rzYZ732du,uw.edu,seattle,AUTUMN,ME,ME,ME473,ME473,1
3TTRs9GKaGi2prtJc,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM239,CHEM239,1
3eZAFbmkFdZuJgZwc,uw.edu,seattle,AUTUMN,RUSS,RUSS,RUSS110,RUSS110,1
3fkzgZfSpPjfBgMsA,uw.edu,seattle,SUMMER,MUSIC,MUSIC,MUSIC162,MUSIC162,1
3frs8xzxB5Qh5iZyd,uw.edu,seattle,SUMMER,JSIS,JSIS,JSIS202,JSIS202,1
3g8augcDiXMa5EM28,uw.edu,seattle,AUTUMN,MATH,MATH,MATH328,MATH328,1
3gaDDoXtaY8AbEChs,uw.edu,seattle,SUMMER,SOCW,SOCW,SOCW598,SOCW598,1
3kcGihspnQKMbCAFx,uw.edu,seattle,AUTUMN,AFRAM,AFRAM,AFRAM101,AFRAM101,2
3njX83N8F2cs2kxx9,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS422,PHYS422,1
3y4N5fYiySms7DMPo,uw.edu,seattle,AUTUMN,MSE,MSE,MSE311,MSE311,2
3ywMnxEcXrrncM3GG,uw.edu,seattle,AUTUMN,ASTR,ASTR,ASTR101,ASTR101,1
43uS7EP9r7F6md2sn,uw.edu,seattle,SUMMER,ACCTG,ACCTG,ACCTG225,ACCTG225,1
442yASzwZogMyG8kw,uw.edu,seattle,AUTUMN,IS,IS,IS451,IS451,2
4EkTg7qtC4rtxg2h4,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM238,CHEM238,1
4F4rw5eMTDJt3xxeR,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH305,ANTH305,1
4FEuGSfG8r25dJo5E,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH490,ANTH490,1
4G8c3B7n8uJqq9Zrv,uw.edu,seattle,SUMMER,MODHEB,MODHEB,MODHEB105,MODHEB105,1
4M4FaZXXWnSHGYHS9,uw.edu,seattle,SUMMER,LATIN,LATIN,LATIN304,LATIN304,1
4RsR7HLbCpwJb9asW,uw.edu,seattle,AUTUMN,HONORS,HONORS,HONORS210,HONORS210,1
4Sppfbe8nsSMgGxyy,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM120,CHEM120,1
4YnoakWGAXdy7pn6q,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR511,NUTR511,1
4apCTAF8ZurXP5Q6y,uw.edu,seattle,AUTUMN,EDPSY,EDPSY,EDPSY404,EDPSY404,2
4bkhXR2LhXY2xhv7c,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG539,ACCTG539,1
4cyNtSFWJ9CjMd233,uw.edu,seattle,AUTUMN,EPI,EPI,EPI511,EPI511,1
4dBawxuEtf2yXiqyE,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME481,CHEME481,1
4f8XYHzMtJ7mbeWH8,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA597,LAWA597,1
4gcB3ZjPLcdfopf9B,uw.edu,seattle,SUMMER,LING,LING,LING432,LING432,1
4o7gFv8c2ZDpEw3rq,uw.edu,seattle,AUTUMN,RUSS,RUSS,RUSS101,RUSS101,3
4qf2d3Q66DqwHHvch,uw.edu,seattle,AUTUMN,SOCWL,SOCWL,SOCWL598,SOCWL598,1
4rrPHin5bNCg4H2An,uw.edu,seattle,AUTUMN,ITAL,ITAL,ITAL201,ITAL201,1
57iS4s3xvyba3W6Ko,uw.edu,seattle,SUMMER,MATH,MATH,MATH120,MATH120,1
5CQEQSWCBafa4sShc,uw.edu,seattle,SUMMER,SOC,SOC,SOC352,SOC352,1
5Ec5iSzJ4fh3DbpCE,uw.edu,seattle,AUTUMN,LAWB,LAWB,LAWB599,LAWB599,2
5G2Gk7BhE97zh8yqZ,uw.edu,seattle,SUMMER,ATMS,ATMS,ATMS220,ATMS220,1
5MiyDb9R7qYJCf8aA,uw.edu,seattle,SUMMER,JAPAN,JAPAN,JAPAN234,JAPAN234,1
5QaSz6cb8ChGHsv56,uw.edu,seattle,SUMMER,GWSS,GWSS,GWSS464,GWSS464,1
5TLfH9yjoiyCz6MAF,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM453,CHEM453,1
5aF7XuRdCNxLjAuJP,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN593,SPAN593,1
5bbmQi6tnKGGYPFpW,uw.edu,seattle,SUMMER,MATH,MATH,MATH427,MATH427,1
5cQWCAbtb7XseguQi,uw.edu,seattle,SUMMER,SOC,SOC,SOC300,SOC300,1
5dc4wKMkvKqc27DKT,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS328,PHYS328,1
5dvykMP99sZqQhwNc,uw.edu,seattle,AUTUMN,ESS,ESS,ESS101,ESS101,1
5eSwtELMQiMjsHLp5,uw.edu,seattle,AUTUMN,MEDSCI,MEDSCI,MEDSCI560,MEDSCI560,1
5fTxidCNhG9LyCWX9,uw.edu,seattle,SUMMER,POLS,POLS,POLS212,POLS212,1
5iFJknfWk5pXeY62B,uw.edu,seattle,SUMMER,POLS,POLS,POLS437,POLS437,1
5sEMDE4hYnHfxmFuy,uw.edu,seattle,AUTUMN,HCDE,HCDE,HCDE318,HCDE318,1
5suF6PymkQoAYYkg2,uw.edu,seattle,SUMMER,SOC,SOC,SOC316,SOC316,2
5yvzPcvGqWQ8PE6TB,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL498,ENGL498,1
62LWA2ckMeSYRGYhu,uw.edu,seattle,AUTUMN,MATH,MATH,MATH111,MATH111,3
687zFywrMmE9CLnAK,uw.edu,seattle,AUTUMN,SOC,SOC,SOC316,SOC316,1
68vDtjrzXdA2948xn,uw.edu,seattle,AUTUMN,CSE,CSE,CSE142,CSE142,2
69wqWXpDBPsebYzMH,uw.edu,seattle,AUTUMN,OCEAN,OCEAN,OCEAN101,OCEAN101,1
6Dj8rCKkHa4XLDL4R,uw.edu,seattle,SUMMER,ESRM,ESRM,ESRM491,ESRM491,2
6LZwL4Lu7XXtNpfj9,uw.edu,seattle,SUMMER,POLS,POLS,POLS409,POLS409,1
6TrXDWdupbm2TRkA5,uw.edu,seattle,SUMMER,HSTEU,HSTEU,HSTEU290,HSTEU290,1
6YthbbdFDkBaxfkWs,uw.edu,seattle,AUTUMN,BIOA,BIOA,BIOA413,BIOA413,1
6Zsh2s5WDcy7Ha9fs,uw.edu,seattle,AUTUMN,LING,LING,LING535,LING535,1
6asedtEm7PLYZbbuF,uw.edu,seattle,SUMMER,CHID,CHID,CHID250,CHID250,4
6cW55wNLZogZMkG8P,uw.edu,seattle,SUMMER,ATMS,ATMS,ATMS211,ATMS211,1
6ccTBZ4DMAN9uWB88,uw.edu,seattle,AUTUMN,TAGLG,TAGLG,TAGLG201,TAGLG201,1
6kCxLpCWACnDaXdzG,uw.edu,seattle,AUTUMN,EDSPE,EDSPE,EDSPE510,EDSPE510,1
6paBfk5bnu5TLZYT7,uw.edu,seattle,AUTUMN,ESS,ESS,ESS575,ESS575,1
6ruiwYdCt3BXjsaKx,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB517,REHAB517,1
6sDBwBuFHdfGnEdqu,uw.edu,seattle,SUMMER,PSYCH,PSYCH,PSYCH333,PSYCH333,1
6txEFCAMvfrWDdvPD,uw.edu,seattle,SUMMER,SPHSC,SPHSC,SPHSC449,SPHSC449,1
6utKGT4hzr5LAZJN6,uw.edu,seattle,SUMMER,AMATH,AMATH,AMATH301,AMATH301,2
735HmQ7uCHaJYj5P9,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM241,CHEM241,1
79JKgiRJb4ZatdzNs,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL160,PHIL160,1
7AijyqSwRgeFeEYqT,uw.edu,seattle,AUTUMN,ME,ME,ME331,ME331,1
7FmZMLmiHRddsMtRs,uw.edu,seattle,AUTUMN,CSE,CSE,CSE331,CSE331,1
7JfAxrwaZF6pSBQqd,uw.edu,seattle,AUTUMN,EDPSY,EDPSY,EDPSY586,EDPSY586,1
7TJRpbKXkzQshe7KZ,uw.edu,seattle,AUTUMN,JAPAN,JAPAN,JAPAN317,JAPAN317,1
7Yy2p4v6cozKJNzx5,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH432,ANTH432,1
7bHhKBS2hoKh5B99m,uw.edu,seattle,SUMMER,ENGL,ENGL,ENGL131,ENGL131,5
7bM8etnCooKX5FXXK,uw.edu,seattle,SUMMER,MATH,MATH,MATH327,MATH327,2
7c6Gzc6xpWszZMCJc,uw.edu,seattle,AUTUMN,INDE,INDE,INDE585,INDE585,1
7e2AkaRpKNQ3wDpJr,uw.edu,seattle,AUTUMN,MATH,MATH,MATH308,MATH308,13
7gKtfhDTrseZw4KTp,uw.edu,seattle,AUTUMN,ME,ME,ME323,ME323,1
7hjFfMiLZpK8jApag,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL100,PHIL100,1
7pqbc7ZAg6YxqKXu9,uw.edu,seattle,AUTUMN,ASL,ASL,ASL301,ASL301,1
7qr9J8MGe7BSuJm7i,uw.edu,seattle,AUTUMN,CSE,CSE,CSE341,CSE341,1
7rHfNzrRazfyvdLiB,uw.edu,seattle,AUTUMN,OPMGT,OPMGT,OPMGT587,OPMGT587,1
7snJNPDpjkfYth9ju,uw.edu,seattle,SUMMER,CSE,CSE,CSE331,CSE331,1
7vr6GGa6xmG97HH54,uw.edu,seattle,AUTUMN,AES,AES,AES498,AES498,1
7yMv5u2cms89DQvy3,uw.edu,seattle,SUMMER,HSTRY,HSTRY,HSTRY494,HSTRY494,1
7yefHfPBQtpP8wZTc,uw.edu,seattle,AUTUMN,PUBPOL,PUBPOL,PUBPOL550,PUBPOL550,1
7zD2RuroqmJ3yHAxh,uw.edu,seattle,SUMMER,ACCTG,ACCTG,ACCTG320,ACCTG320,1
86m5i4fXqeKj5yFNy,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB504,REHAB504,2
874XjQtAh7Eygi2Qk,uw.edu,seattle,SUMMER,ECON,ECON,ECON200,ECON200,3
87CbY2CiMbfXf6i5H,uw.edu,seattle,SUMMER,HSTAS,HSTAS,HSTAS354,HSTAS354,1
88SHWXXkgjHMauWg5,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT200,MGMT200,3
8BH37pfEoNroPkT9P,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN103,SPAN103,4
8BtNTRCWEPHwx97h6,uw.edu,seattle,AUTUMN,JAPAN,JAPAN,JAPAN311,JAPAN311,3
8DoXouWgeWLJDLEgb,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH374,ANTH374,1
8EaxMWFHJKoE2sSsh,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR420,NUTR420,1
8GcbAQgKmnuDKNNvP,uw.edu,seattle,SUMMER,POLS,POLS,POLS432,POLS432,1
8LAzReqWnRAw4x8Py,uw.edu,seattle,SUMMER,FIN,FIN,FIN453,FIN453,1
8RcmL34DNFBqJWBao,uw.edu,seattle,SUMMER,MUSIC,MUSIC,MUSIC117,MUSIC117,1
8SSFR3F5gYLJQjQhh,uw.edu,seattle,SUMMER,POLS,POLS,POLS321,POLS321,1
8T9mpqp53uQoH9Ev2,uw.edu,seattle,SUMMER,LING,LING,LING478,LING478,1
8TgJ83KaaZ9oEMzdP,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL323,ENGL323,1
8WYyhEB4GHTqeYtob,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS321,PHYS321,1
8ehdLwWkLATEqYfwp,uw.edu,seattle,SUMMER,CLAS,CLAS,CLAS520,CLAS520,1
8fPNKB7dPoGxGveou,uw.edu,seattle,AUTUMN,GWSS,GWSS,GWSS501,GWSS501,1
8g3YLRDbqR5SQnJQY,uw.edu,seattle,AUTUMN,RUSS,RUSS,RUSS543,RUSS543,1
8gWp4AjoKrPxyRMBu,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME436,CHEME436,1
8manafTmjZpQEamCi,uw.edu,seattle,AUTUMN,FISH,FISH,FISH250,FISH250,2
8p32bJyvzby5XjdpK,uw.edu,seattle,AUTUMN,SNKRT,SNKRT,SNKRT101,SNKRT101,1
8wMKcqZsd7grqcWFm,uw.edu,seattle,AUTUMN,MATH,MATH,MATH309,MATH309,7
8xMbcJ695B3QnYfSb,uw.edu,seattle,SUMMER,ME,ME,ME395,ME395,1
8yLDpdHNMuxS4PCyQ,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH134,FRENCH134,3
8z3Rox94oAvdxPF4A,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM238,CHEM238,1
94PWn6sK6vNwWZaJs,uw.edu,seattle,AUTUMN,MUSIC,MUSIC,MUSIC113,MUSIC113,6
965KPr4PAPjFCCg6F,uw.edu,seattle,AUTUMN,HONORS,HONORS,HONORS394,HONORS394,1
986TDvfwPXPAevRyu,uw.edu,seattle,SUMMER,LING,LING,LING400,LING400,1
98omgNM2JgtWdfjFt,uw.edu,seattle,SUMMER,STAT,STAT,STAT220,STAT220,1
9BixSW5KQcooMwgcY,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL447,BIOL447,1
9D6vwMhwkNFhHESP4,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL411,BIOL411,1
9Gz3QDzXTAJZQGHf8,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH101,FRENCH101,2
9HHAAxyz9NvnYN7po,uw.edu,seattle,SUMMER,AAS,AAS,AAS101,AAS101,2
9Hn8Fb2rHhJTHrcFu,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM239,CHEM239,1
9KAjyYixevwaCSgBC,uw.edu,seattle,AUTUMN,EARLY,EARLY,EARLYCMS274,EARLYCMS274,1
9RuSqgujR8FyS98fY,uw.edu,seattle,AUTUMN,EARLY,EARLY,EARLYGENST160,EARLYGENST160,1
9a8SgAjxNXo3g2kbQ,uw.edu,seattle,AUTUMN,HSERV,HSERV,HSERV552,HSERV552,2
9fXFwobkC2ejQRi8H,uw.edu,seattle,SUMMER,LATIN,LATIN,LATIN404,LATIN404,1
9gBbwpW82m5WftExH,uw.edu,seattle,AUTUMN,DRAMA,DRAMA,DRAMA303,DRAMA303,1
9iiqb46JSd2jrhZAs,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA402,JSISA402,1
9mL6vAdZCpvHXDy4Q,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS441,ATMS441,1
9q4s8v5npocvTL9Td,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS431,ATMS431,1
9qgfXDqZtEC37fWrX,uw.edu,seattle,AUTUMN,CEE,CEE,CEE451,CEE451,1
9vEKdAZ7NbdRZye8E,uw.edu,seattle,AUTUMN,LIS,LIS,LIS526,LIS526,1
9xPsM287sk2WeF5Kt,uw.edu,seattle,AUTUMN,POLS,POLS,POLS461,POLS461,1
A4rph4LmRb5gmbpZt,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG311,ACCTG311,1
A7Maa7pxuEx9zbNzF,uw.edu,seattle,SUMMER,ENTRE,ENTRE,ENTRE370,ENTRE370,1
A83zEbySCyXXicNQ2,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL102,PHIL102,1
A8XYhhg4CBudKwecD,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM237,CHEM237,3
A9a96HXkgAr57JfQW,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA575,LAWA575,2
AE7qvicRgzo466FHM,uw.edu,seattle,AUTUMN,LAWB,LAWB,LAWB510,LAWB510,3
AKYmYHQkZ4wNt6Wfu,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL322,PHIL322,1
ALin4K3tBa5m2yX4N,uw.edu,seattle,AUTUMN,CSE,CSE,CSE143,CSE143,1
AQh7Cs7ikNQ5ejD2r,uw.edu,seattle,AUTUMN,SCAND,SCAND,SCAND345,SCAND345,1
AYvoSFsWGvEvTrg9S,uw.edu,seattle,AUTUMN,ARCH,ARCH,ARCHPRE,ARCHPRE,1
AcRcB6r7qNoEmTepG,uw.edu,seattle,AUTUMN,OCEAN,OCEAN,OCEAN250,OCEAN250,2
AgKxQb5PxmRC3dbkW,uw.edu,seattle,AUTUMN,PORT,PORT,PORT110,PORT110,2
AjHPS7heKXNLw8JFa,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR520,NUTR520,1
ArgiNdP8RzxF3DuXx,uw.edu,seattle,AUTUMN,HSTAM,HSTAM,HSTAM235,HSTAM235,1
AxeKAxSQRKo4sHTkh,uw.edu,seattle,AUTUMN,RUSS,RUSS,RUSS220,RUSS220,1
AyRYkTusKXBkHpPkp,uw.edu,seattle,SUMMER,CLAS,CLAS,CLAS101,CLAS101,10
AzFpQY5ZFcbLWdfLH,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL453,BIOL453,1
BL9C7tMjNstQ4hq7E,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM452,CHEM452,2
BNewrmqG5XKzGsBYn,uw.edu,seattle,SUMMER,SOC,SOC,SOC266,SOC266,1
BWamc59YhQxbHZZnC,uw.edu,seattle,SUMMER,ESRM,ESRM,ESRM321,ESRM321,1
BXMWmLgXXBXHNrQhr,uw.edu,seattle,AUTUMN,LIS,LIS,LIS592,LIS592,1
BYYwySrZSWM2daMgE,uw.edu,seattle,AUTUMN,FINN,FINN,FINN201,FINN201,1
BZMF2khX3r6TKXLHC,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN203,SPAN203,1
BbgCgkJo4BYueCQMd,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN102,SPAN102,3
BcCMTC59Jk9HZFrtp,uw.edu,seattle,SUMMER,ESRM,ESRM,ESRM235,ESRM235,1
BhKJqk2sJ6RAKuPoM,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM460,CHEM460,1
BhLb8rxG5k6NntTGz,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN134,SPAN134,3
BsFkkgyysRn2ASmbj,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL449,PHIL449,1
BtJXNbyf5D3uWs7gJ,uw.edu,seattle,AUTUMN,HSMGMT,HSMGMT,HSMGMT576,HSMGMT576,1
BttpButBdtdmMbPxM,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH302,FRENCH302,1
Bun6GS68ssjMKw6R9,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN301,SPAN301,3
BvkTB2rGHWzCkQRhb,uw.edu,seattle,AUTUMN,HSTCMP,HSTCMP,HSTCMP212,HSTCMP212,1
Bw6EKPw2BhyRHnbos,uw.edu,seattle,AUTUMN,LATIN,LATIN,LATIN405,LATIN405,1
C4FYZimZoJ2YP3L4j,uw.edu,seattle,SUMMER,MGMT,MGMT,MGMT430,MGMT430,1
C4WrrJNmMTPGB49Pc,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS324,PHYS324,1
C6sWLbhBsZJSjcBRb,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN316,SPAN316,1
CAGcTjL3xEkoPGNxM,uw.edu,seattle,AUTUMN,MATH,MATH,MATH581,MATH581,4
CGRJn9haSZYPhWzHo,uw.edu,seattle,AUTUMN,CSE,CSE,CSE414,CSE414,1
CHvHBhLHbGgnECjDN,uw.edu,seattle,AUTUMN,ENVIR,ENVIR,ENVIR221,ENVIR221,1
CJFfPgmgEnyxGk2fd,uw.edu,seattle,AUTUMN,CEE,CEE,CEE347,CEE347,1
CKkyKmNamd9fQ72Yr,uw.edu,seattle,AUTUMN,BIOST,BIOST,BIOST310,BIOST310,1
CNE6pwjnkR6CopMjd,uw.edu,seattle,AUTUMN,ESS,ESS,ESS211,ESS211,1
CNk6FT5NbR7Au5wCt,uw.edu,seattle,SUMMER,COM,COM,COM452,COM452,1
CQJDLLQ4va9jpRvMa,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL350,BIOL350,1
CQsX88FYiuszgPyeJ,uw.edu,seattle,AUTUMN,AES,AES,AES150,AES150,2
CYK4wX7A3scsne9MZ,uw.edu,seattle,AUTUMN,JAPAN,JAPAN,JAPAN421,JAPAN421,2
CZNdFWh5BZjGsQvTT,uw.edu,seattle,SUMMER,STAT,STAT,STAT221,STAT221,2
Ce7EyrT7EXhMmyigk,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL335,PHIL335,1
CfeNhFbc2cuALBaZZ,uw.edu,seattle,AUTUMN,IBUS,IBUS,IBUS562,IBUS562,1
CgpC5WAegL2DhQKvR,uw.edu,seattle,SUMMER,GWSS,GWSS,GWSS313,GWSS313,1
CjuXSQF6DNrz93ob3,uw.edu,seattle,SUMMER,PSYCH,PSYCH,PSYCH448,PSYCH448,2
CmcE2AZu83LRRthoC,uw.edu,seattle,AUTUMN,MATH,MATH,MATH381,MATH381,1
CnZidd3XZwo3gWFTF,uw.edu,seattle,AUTUMN,HSTEU,HSTEU,HSTEU376,HSTEU376,1
CnaBdAjnvuAL3jChm,uw.edu,seattle,AUTUMN,LING,LING,LING532,LING532,1
Cr2dmoTKMoQv2xJ5H,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN314,SPAN314,1
CuLKxqGzZhosFLNMD,uw.edu,seattle,AUTUMN,NEARE,NEARE,NEARE508,NEARE508,1
CufYtPoHkz5hQsj3x,uw.edu,seattle,AUTUMN,JSIS,JSIS,JSIS500,JSIS500,1
CvTvH7DiPxuE5RfnX,uw.edu,seattle,SUMMER,ASTR,ASTR,ASTR581,ASTR581,1
CwXC3SqbYHSMxAutj,uw.edu,seattle,AUTUMN,MATH,MATH,MATH504,MATH504,1
Cxu27N32mjPxfSxEj,uw.edu,seattle,AUTUMN,MKTG,MKTG,MKTG450,MKTG450,1
CycQshD8A5tWmQ2TB,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG521,ACCTG521,1
CzAj26FABvqGuQJ4Y,uw.edu,seattle,SUMMER,ASL,ASL,ASL134,ASL134,2
CzREaSfcihz2nsdky,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH203,FRENCH203,1
CziY6jYK9W8QX9vL2,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN484,SPAN484,1
D2sHWH8GvxATk8ixe,uw.edu,seattle,SUMMER,ASTR,ASTR,ASTR150,ASTR150,2
D43BCxqWZWBixsrPL,uw.edu,seattle,SUMMER,PCE,PCE,PCE165495,PCE165495,1
D5k5Afai6rTkquWPJ,uw.edu,seattle,SUMMER,LAWE,LAWE,LAWE500,LAWE500,1
D9DFsfhWqWwjSM5Ns,uw.edu,seattle,SUMMER,PSYCH,PSYCH,PSYCH300,PSYCH300,1
DCHNvcZyyPNKGrhHE,uw.edu,seattle,AUTUMN,ECON,ECON,ECON421,ECON421,1
DCTBRWvdMPtGwkwiy,uw.edu,seattle,SUMMER,SPHSC,SPHSC,SPHSC250,SPHSC250,2
DCWxxqY6WANzKuWri,uw.edu,seattle,AUTUMN,POLS,POLS,POLS332,POLS332,1
DFShYwr4yBzyNiXXY,uw.edu,seattle,AUTUMN,SOCWL,SOCWL,SOCWL591,SOCWL591,1
DFYYdepJkGxuF5tzu,uw.edu,seattle,AUTUMN,PUBPOL,PUBPOL,PUBPOL518,PUBPOL518,1
DGApSyGoFKCJcrx4L,uw.edu,seattle,AUTUMN,HSMGMT,HSMGMT,HSMGMT507,HSMGMT507,2
DH66B4ihJYKmsrHAP,uw.edu,seattle,AUTUMN,EDTEP,EDTEP,EDTEP532,EDTEP532,1
DMRnixgxhMyq8WSfi,uw.edu,seattle,SUMMER,EDC&I,EDC&I,EDC&I542,EDC&I542,1
DRGcMJXPR6F7s3knb,uw.edu,seattle,AUTUMN,HSTAA,HSTAA,HSTAA221,HSTAA221,1
DY9dRk7e84MNMPMpu,uw.edu,seattle,AUTUMN,POLS,POLS,POLS304,POLS304,1
DYsoNdb3DjaAa4fXA,uw.edu,seattle,AUTUMN,ENTRE,ENTRE,ENTRE510,ENTRE510,2
DZyCSES5AZQ2MopYy,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB505,REHAB505,1
DbHfLyujPvoQcG9Lq,uw.edu,seattle,SUMMER,BIOL,BIOL,BIOL434,BIOL434,2
DbbesmLhcyrqSResW,uw.edu,seattle,AUTUMN,EARLY,EARLY,EARLYESL104,EARLYESL104,1
DdWGDv5iL98cjSv8v,uw.edu,seattle,AUTUMN,MUSIC,MUSIC,MUSIC473,MUSIC473,1
